Voltage,Current,Measurement
1.0315789473684212,0.41428571428571437,1.0021936995468954
1.0315789473684212,0.44285714285714284,0.9921898170262184
1.0315789473684212,0.4714285714285714,0.9629674719968201
1.0315789473684212,0.5,0.9776055289516679
1.0526315789473684,0.1,0.9741258440859213
1.0526315789473684,0.1285714285714286,0.9975729163568322
1.0526315789473684,0.15714285714285714,0.9738033033266134
1.0526315789473684,0.18571428571428572,0.9617063941727829
1.0526315789473684,0.2142857142857143,0.9927644163508502
1.0526315789473684,0.24285714285714288,1.0484825762717092
1.0526315789473684,0.27142857142857146,0.9983344285825181
1.0526315789473684,0.30000000000000004,1.0126923723431815
1.0526315789473684,0.3285714285714286,0.9716391023084352
1.0526315789473684,0.3571428571428572,0.9853996512888915
1.0526315789473684,0.3857142857142858,1.004918866113405
1.0526315789473684,0.41428571428571437,0.9943872384743536
1.0526315789473684,0.44285714285714284,0.9418190945526376
1.0526315789473684,0.4714285714285714,0.985507135439003
1.0526315789473684,0.5,1.0118426991578142
1.0736842105263158,0.1,0.9846646152908817
1.0736842105263158,0.1285714285714286,0.959612471086347
1.0736842105263158,0.15714285714285714,0.967422451631312
1.0736842105263158,0.18571428571428572,0.9727745709161634
1.0736842105263158,0.2142857142857143,1.0162962710730308
1.0736842105263158,0.24285714285714288,0.9544641806896679
1.0736842105263158,0.27142857142857146,0.9922980185080537
1.0736842105263158,0.30000000000000004,0.9761705844054972
1.0736842105263158,0.3285714285714286,1.0140690297853223
1.0736842105263158,0.3571428571428572,1.013976854773583
1.0736842105263158,0.3857142857142858,1.0389091983094911
1.0736842105263158,0.41428571428571437,1.0072533791337148
1.0736842105263158,0.44285714285714284,1.0026574653386788
1.0736842105263158,0.4714285714285714,0.9776233039649495
1.0736842105263158,0.5,0.9463566779120496
1.094736842105263,0.1,0.9832477349187035
1.094736842105263,0.1285714285714286,0.9380813119672293
1.094736842105263,0.15714285714285714,0.975778615492675
1.094736842105263,0.18571428571428572,0.9949576404765943
1.094736842105263,0.2142857142857143,0.9956280064160832
1.094736842105263,0.24285714285714288,0.9843940823351937
1.094736842105263,0.27142857142857146,1.033344466840164
1.094736842105263,0.30000000000000004,0.9986021250605697
1.094736842105263,0.3285714285714286,1.0174517935741674
1.094736842105263,0.3571428571428572,0.9740867410944887
1.094736842105263,0.3857142857142858,0.97000017881466
1.094736842105263,0.41428571428571437,0.9791116248651232
1.094736842105263,0.44285714285714284,0.9986141530376011
1.094736842105263,0.4714285714285714,0.9601581072537166
1.094736842105263,0.5,0.9781560665160547
1.1157894736842104,0.1,0.9865730305240491
1.1157894736842104,0.1285714285714286,0.9283387110353633
1.1157894736842104,0.15714285714285714,0.988355221873832
1.1157894736842104,0.18571428571428572,1.0148322668391991
1.1157894736842104,0.2142857142857143,1.0366006754456663
1.1157894736842104,0.24285714285714288,0.9810120404327648
1.1157894736842104,0.27142857142857146,1.014577826649767
1.1157894736842104,0.30000000000000004,0.9904302384496457
1.1157894736842104,0.3285714285714286,0.9803758366829837
1.1157894736842104,0.3571428571428572,0.995656018840883
1.1157894736842104,0.3857142857142858,0.9589297947954245
1.1157894736842104,0.41428571428571437,0.9855444338103594
1.1157894736842104,0.44285714285714284,1.0063832658707148
1.1157894736842104,0.4714285714285714,0.983729727964696
1.1157894736842104,0.5,0.9533723111630416
1.1368421052631579,0.1,0.9580230883973642
1.1368421052631579,0.1285714285714286,0.975253885770364
1.1368421052631579,0.15714285714285714,0.9513884701442328
1.1368421052631579,0.18571428571428572,0.9953651020094193
1.1368421052631579,0.2142857142857143,0.9625474428220886
1.1368421052631579,0.24285714285714288,0.983603210360066
1.1368421052631579,0.27142857142857146,1.0073432460292349
1.1368421052631579,0.30000000000000004,1.0006631175503908
1.1368421052631579,0.3285714285714286,1.0189724432229241
1.1368421052631579,0.3571428571428572,1.0124408795178141
1.1368421052631579,0.3857142857142858,1.031116464310352
1.1368421052631579,0.41428571428571437,0.9938291603803425
1.1368421052631579,0.44285714285714284,0.9623541581703686
1.1368421052631579,0.4714285714285714,0.9850811810940987
1.1368421052631579,0.5,0.9703565658690468
1.1578947368421053,0.1,0.967727328906585
1.1578947368421053,0.1285714285714286,0.9432339033479857
1.1578947368421053,0.15714285714285714,0.9615248964518048
1.1578947368421053,0.18571428571428572,0.9556898506322093
1.1578947368421053,0.2142857142857143,1.0082406642182649
1.1578947368421053,0.24285714285714288,0.9812689311640915
1.1578947368421053,0.27142857142857146,0.9662030372320364
1.1578947368421053,0.30000000000000004,0.9971518434140019
1.1578947368421053,0.3285714285714286,0.9844053951297421
1.1578947368421053,0.3571428571428572,1.0032176110461157
1.1578947368421053,0.3857142857142858,0.9540690214828044
1.1578947368421053,0.41428571428571437,0.9833898319940098
1.1578947368421053,0.44285714285714284,0.9679040274389556
1.1578947368421053,0.4714285714285714,0.9987706661990464
1.1578947368421053,0.5,0.956901142233075
1.1789473684210527,0.1,0.9381368556727685
1.1789473684210527,0.1285714285714286,0.9757982148719032
1.1789473684210527,0.15714285714285714,0.9961749511541163
1.1789473684210527,0.18571428571428572,0.9681517976235094
1.1789473684210527,0.2142857142857143,1.004702514613984
1.1789473684210527,0.24285714285714288,0.9892034701403368
1.1789473684210527,0.27142857142857146,0.9904002984848299
1.1789473684210527,0.30000000000000004,1.0142241655993829
1.1789473684210527,0.3285714285714286,0.9991724358269154
1.1789473684210527,0.3571428571428572,0.9959270212650854
1.1789473684210527,0.3857142857142858,1.0047824173521833
1.1789473684210527,0.41428571428571437,0.9835817774480864
1.1789473684210527,0.44285714285714284,0.9810960726090161
1.1789473684210527,0.4714285714285714,0.9910128716676216
1.1789473684210527,0.5,0.9822553453762526
1.2,0.1,1.0077634770453803
1.2,0.1285714285714286,0.9844791499937832
1.2,0.15714285714285714,0.9884306648403616
1.2,0.18571428571428572,0.930174307938376
1.2,0.2142857142857143,0.9705209871737436
1.2,0.24285714285714288,0.993378320433987
1.2,0.27142857142857146,0.9819290238381593
1.2,0.30000000000000004,0.938228719327557
1.2,0.3285714285714286,0.9932627509711279
1.2,0.3571428571428572,0.9726118410693605
1.2,0.3857142857142858,0.9395317663204543
1.2,0.41428571428571437,0.9919384403286677
1.2,0.44285714285714284,0.9789587882410711
1.2,0.4714285714285714,0.9967761786448092
1.2,0.5,0.9655411306988664
